point_id,city,n_headings,sidewalk_frac_mean,crosswalk_frac_mean,vegetation_frac_mean,sky_frac_mean,building_frac_mean,sidewalk_frac_max,crosswalk_frac_max,vegetation_frac_max,building_frac_max,sidewalk_width_px,street_mask_coverage_mean,naip_vegetation_frac,naip_building_frac,naip_road_frac,naip_water_frac,naip_mask_coverage,naip_n_masks,naip_missing,naip_unclassified,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m,lat,lon,ca_sidewalk,ca_crosswalk,ca_tree_canopy,ca_transit_stop,agree_sidewalk,agree_crosswalk,agree_tree_canopy,agree_transit_stop,agreement_score,agreement_tier,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D,LPA_CrudePrev,OBESITY_CrudePrev,overture_sidewalk_present,overture_intersection_count_200m,overture_building_footprint_frac_100m,overture_crosswalk_present
2592,dc,4.0,0.0,0.032097,0.000554,0.51555,0.095211,0.0,0.069543,0.001567,0.187195,0.0,0.703756,0.035513,0.240475,0.131474,0.012337,0.44136,38.0,0.0,0.0,5,38.312,11,67.75,38.9198605,-76.954861,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,65.0,0.2963,0
2593,dc,4.0,0.006206,0.402661,0.005619,0.44339,0.034614,0.016838,0.752001,0.0098,0.102498,40.83,0.833181,0.04932,0.116251,0.081929,0.045198,0.372841,52.0,0.0,0.0,6,33.188,23,95.625,38.9199011,-76.9702053,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,64.0,0.0828,1
2594,dc,4.0,0.026124,0.436014,0.092581,0.209032,0.015984,0.104495,0.526642,0.301196,0.033713,226.0,0.863698,0.045243,0.08982,0.085229,0.043287,0.330763,59.0,0.0,0.0,6,33.188,25,99.625,38.9201335,-76.9701337,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3333,disagreement,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,63.0,0.0819,1
2595,dc,4.0,0.042781,0.143718,0.041901,0.266268,0.023676,0.138206,0.311405,0.112666,0.052406,162.0,0.906,0.046849,0.019722,0.102048,0.031509,0.411357,46.0,0.0,0.0,5,38.312,11,73.562,38.9202843,-76.9536443,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,79.0,0.0879,0
2596,dc,4.0,0.001654,0.219096,0.014799,0.396852,0.037405,0.006616,0.472841,0.041826,0.076865,40.0,0.888492,0.097277,0.145497,0.060448,0.087349,0.388091,58.0,0.0,0.0,6,46.125,11,73.562,38.9205018,-76.9534008,,,1.0,,,,1.0,,1.0,high_confidence,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,0.0,76.0,0.1129,0
2597,dc,4.0,0.011244,0.202996,0.068942,0.172203,0.041384,0.016858,0.697698,0.137884,0.126031,61.67,0.812856,0.092426,0.045054,0.005402,0.037867,0.320392,50.0,0.0,0.0,6,33.375,18,107.5,38.9210056,-76.9591864,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,15.0,0.1029,0
2598,dc,4.0,0.025862,0.2163,0.019659,0.341049,0.204513,0.093332,0.749005,0.040931,0.767515,158.0,0.794622,0.063144,0.308876,0.046461,0.012742,0.528646,38.0,0.0,0.0,6,48.125,12,75.562,38.9212113,-76.9555411,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,61.0,0.1422,0
2599,dc,4.0,0.021716,0.041318,0.010344,0.595123,0.0,0.035526,0.157027,0.017334,0.0,104.83,0.766274,0.059618,0.154776,0.021165,0.034503,0.333847,44.0,0.0,0.0,7,35.375,18,107.5,38.9212302,-76.959518,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,21.0,0.147,0
26,dc,4.0,0.006425,0.350414,0.002426,0.002845,0.342166,0.017727,0.611174,0.005779,0.475089,65.0,0.744063,0.175563,0.340954,0.027252,0.035811,0.615444,57.0,0.0,0.0,16,91.5,39,245.125,38.9953567,-77.0242787,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6667,partial,16.5,5.0,16.0,19.0,20.0,19.70376547651093,34.45261345819339,0.8352596622582877,27.258508636182675,181.363614644468,26.204751014588982,158.25,125.33,2066.01543568,16.0,29.2,1.0,54.0,0.4566,1
260,dc,4.0,0.0611,0.273019,0.037087,0.284794,0.021428,0.144873,0.543863,0.066596,0.033388,154.0,0.880144,0.192219,0.012084,0.003851,0.07531,0.303935,71.0,0.0,0.0,10,40.75,25,91.625,38.9870678,-76.9756435,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.666666666666666,9.0,13.0,11.0,19.0,8.46165293936669,27.27769697558999,0.8324676641093992,16.630147460397882,60.875345629764304,14.622244686922691,240.06,18.0,117.343780396,39.3,44.4,1.0,16.0,0.1453,0
2600,dc,4.0,0.065127,0.23665,0.012535,0.210091,0.085102,0.109883,0.639854,0.020533,0.148049,132.12,0.63432,0.179351,0.051899,0.036153,0.091145,0.355049,49.0,0.0,0.0,3,13.062,21,104.5,38.921296,-76.9637889,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,37.0,0.1433,1
2601,dc,4.0,0.113139,0.486993,0.073756,0.04098,0.05268,0.32814,0.97387,0.262455,0.12649,262.17,0.743809,0.151891,0.0945,0.037082,0.054388,0.314395,57.0,0.0,0.0,2,7.688,21,104.5,38.921298,-76.9636145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,38.0,0.1447,1
2602,dc,4.0,0.038419,0.237219,0.048723,0.11267,0.17013,0.107004,0.558911,0.064925,0.447496,156.83,0.703076,0.237706,0.056381,0.021319,0.033547,0.330393,52.0,0.0,0.0,3,13.062,21,104.5,38.9213689,-76.9637048,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,38.0,0.1272,1
2603,dc,4.0,0.158958,0.35563,0.025218,0.14576,0.117329,0.267429,0.62216,0.037983,0.191929,337.75,0.779393,0.057454,0.25071,0.109794,0.00781,0.489417,44.0,0.0,0.0,8,58.875,12,75.562,38.9215701,-76.9556079,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,59.0,0.1278,0
2604,dc,4.0,0.284306,0.291344,0.09621,0.197509,0.016151,0.98859,0.744998,0.376637,0.045798,394.5,0.83332,0.021896,0.118957,0.043151,0.103103,0.274301,44.0,0.0,0.0,8,44.25,24,99.062,38.9215875,-76.969075,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,41.0,0.0753,0
2605,dc,4.0,0.028682,0.093319,0.054797,0.480629,0.043128,0.055079,0.201412,0.10694,0.144433,114.12,0.764137,0.182949,0.037957,0.059519,0.010127,0.323756,55.0,0.0,0.0,6,33.375,21,124.25,38.9217438,-76.960597,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,40.0,0.1169,1
2606,dc,4.0,0.163284,0.114958,0.026276,0.2702,0.081674,0.377268,0.137692,0.041138,0.123115,256.38,0.627692,0.246021,0.051222,0.0,0.040383,0.334434,54.0,0.0,0.0,4,17.938,24,115.125,38.9218354,-76.9637831,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,39.0,0.1264,0
2607,dc,4.0,0.673078,0.158902,0.06734,0.017238,0.018645,0.803408,0.29445,0.176661,0.054574,801.25,0.880014,0.041573,0.206747,0.036505,0.015168,0.435814,37.0,0.0,0.0,8,58.875,12,75.562,38.9220049,-76.9547371,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,82.0,0.3286,0
2608,dc,4.0,0.680837,0.053705,0.011663,0.0,0.140465,0.990969,0.131454,0.01767,0.445703,689.62,0.867932,0.073046,0.121978,0.151746,0.078998,0.505352,49.0,0.0,0.0,3,29.438,9,66.688,38.9220635,-76.9503135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,86.0,0.0524,1
2609,dc,4.0,0.272117,0.230665,0.028903,0.0,0.001064,0.675264,0.922661,0.088291,0.004254,769.5,0.852593,0.080396,0.189613,0.043593,0.02507,0.384971,33.0,0.0,0.0,8,58.875,12,75.562,38.9221883,-76.9548544,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,91.0,0.2477,1
261,dc,4.0,0.013654,0.159044,0.001515,0.583552,0.025627,0.054614,0.239995,0.003049,0.053363,181.0,0.843995,0.07402,0.047272,0.020642,0.057292,0.256139,54.0,0.0,0.0,10,38.938,27,131.312,38.9874441,-76.9849153,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,18.166666666666668,17.0,12.0,20.0,20.0,12.958969886624098,59.952109384343,0.7033955222412572,39.51719446216664,273.6610465807844,24.53322161351372,112.65,51.0,550.756220182,49.4,48.6,1.0,68.0,0.1301,0
2610,dc,4.0,0.06178,0.065675,0.087753,0.377939,0.114002,0.159662,0.127515,0.244028,0.192269,183.88,0.744881,0.175662,0.003995,0.004157,0.085455,0.29865,55.0,0.0,0.0,4,18.688,22,121.062,38.9223122,-76.9616828,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,40.0,0.0673,0
2611,dc,4.0,0.009974,0.18015,0.006026,0.590267,0.019651,0.025085,0.329811,0.02234,0.032686,64.0,0.841744,0.127632,0.1294,0.100434,0.048201,0.492943,60.0,0.0,0.0,6,33.188,22,88.0,38.9223147,-76.9680448,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,90.0,0.1157,0
2612,dc,4.0,0.223654,0.172767,0.068113,0.203566,0.083746,0.606521,0.479262,0.113687,0.129489,355.5,0.82566,0.227362,0.020967,0.002137,0.02764,0.271064,52.0,0.0,0.0,8,35.938,24,115.125,38.922369,-76.963702,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,52.0,0.1308,1
2613,dc,4.0,0.037015,0.290317,0.005164,0.439309,0.015014,0.133247,0.528081,0.018892,0.032686,88.88,0.812072,0.109434,0.156337,0.122762,0.039815,0.438763,59.0,0.0,0.0,7,35.188,22,88.0,38.9223706,-76.9680423,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,90.0,0.1005,0
2614,dc,4.0,0.058632,0.053974,0.030478,0.452656,0.135015,0.182454,0.08312,0.051291,0.200719,148.83,0.752365,0.148202,0.015385,0.046921,0.029191,0.269792,54.0,0.0,0.0,4,18.688,22,127.5,38.922377,-76.9612145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,37.0,0.0877,1
2615,dc,4.0,0.151266,0.163048,0.052003,0.336414,0.06654,0.346133,0.255975,0.076,0.132337,297.62,0.805009,0.223467,0.001641,0.018496,0.055443,0.291634,54.0,0.0,0.0,8,35.938,24,115.125,38.9224446,-76.9636274,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,56.0,0.1279,1
2616,dc,4.0,0.065628,0.182298,0.057605,0.313017,0.06823,0.120935,0.345434,0.138796,0.157094,173.0,0.767954,0.176672,0.0,0.045974,0.081956,0.316497,76.0,0.0,0.0,11,56.062,22,95.812,38.9224473,-76.9665344,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,88.0,0.1493,1
2617,dc,4.0,0.445044,0.089894,0.08149,0.0,0.067969,0.942846,0.359577,0.190405,0.271875,641.67,0.89112,0.094933,0.146164,0.197558,0.034458,0.527609,36.0,0.0,0.0,2,19.625,9,66.688,38.922668,-76.9500746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disagreement,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,50.0,0.0832,0
2618,dc,4.0,0.981729,0.002832,0.002845,0.0,0.0,0.992252,0.011327,0.011381,0.0,1017.0,0.984822,0.1834,0.098684,0.164029,0.064587,0.514965,40.0,0.0,0.0,2,19.625,9,66.688,38.9231512,-76.9499261,,,,,,,,,,,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,38.0,0.0471,1
2619,dc,4.0,0.090827,0.028814,0.028432,0.057269,0.054831,0.171122,0.0592,0.056863,0.091949,393.0,0.545259,0.151701,0.01699,0.043079,0.044369,0.257239,52.0,0.0,0.0,9,40.812,23,115.25,38.9234117,-76.9626424,,,2.0,,,,1.0,,1.0,high_confidence,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,71.0,0.1141,0
262,dc,4.0,0.00533,0.189521,0.00314,0.60909,0.023826,0.01066,0.269717,0.009207,0.035876,115.5,0.851638,0.069791,0.073136,0.044269,0.061088,0.39085,46.0,0.0,0.0,12,57.062,26,129.5,38.987866,-76.9859652,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,18.166666666666668,17.0,12.0,20.0,20.0,12.958969886624098,59.952109384343,0.7033955222412572,39.51719446216664,273.6610465807844,24.53322161351372,112.65,51.0,550.756220182,49.4,48.6,1.0,79.0,0.1354,1
2620,dc,4.0,0.256707,0.405662,0.02358,0.171649,0.112263,0.684801,0.947542,0.075114,0.302639,485.38,0.845266,0.186213,0.009992,0.004347,0.017711,0.228751,48.0,0.0,0.0,9,40.812,25,119.25,38.9234379,-76.9637784,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,57.0,0.1288,0
2621,dc,4.0,0.256457,0.188688,0.03894,0.23508,0.088555,0.983391,0.377586,0.120116,0.266539,331.75,0.78522,0.207604,0.031491,0.008811,0.064515,0.319653,71.0,0.0,0.0,11,52.688,23,101.5,38.9234384,-76.9670698,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,116.0,0.1433,1
2622,dc,4.0,0.025865,0.306418,0.010292,0.494533,0.014045,0.065048,0.78327,0.020954,0.027772,104.38,0.796041,0.210382,0.00937,0.051556,0.075661,0.360775,71.0,0.0,0.0,10,47.0,24,103.5,38.923635,-76.967145,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,112.0,0.1687,0
2623,dc,4.0,0.07735,0.22495,0.033128,0.20765,0.044234,0.201184,0.464139,0.060165,0.134282,158.83,0.701357,0.191173,0.01157,0.011164,0.087295,0.322286,78.0,0.0,0.0,10,47.0,24,103.5,38.9236769,-76.9671935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,high_confidence,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,107.0,0.1708,0
2624,dc,4.0,0.030744,0.077674,0.032102,0.220741,0.015749,0.096735,0.161621,0.054009,0.031801,174.5,0.929877,0.144225,0.057228,0.041826,0.039878,0.35623,44.0,0.0,0.0,7,36.312,21,123.938,38.9238549,-76.9592816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,28.0,0.0948,0
2625,dc,4.0,0.146186,0.479323,0.020416,0.25559,0.02653,0.538211,0.990849,0.042745,0.054905,269.33,0.830309,0.230654,0.039589,0.019335,0.0247,0.317687,59.0,0.0,0.0,9,40.812,25,119.25,38.9239153,-76.9636986,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,64.0,0.1054,0
2626,dc,4.0,0.048368,0.074538,0.063786,0.220048,0.015901,0.096735,0.149075,0.156317,0.031801,249.0,0.786818,0.118831,0.013464,0.164056,0.035342,0.332765,40.0,0.0,0.0,7,36.312,21,123.938,38.9239246,-76.9592168,,,,,,,,,,,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,28.0,0.0883,0
2627,dc,4.0,0.003651,0.018634,0.149729,0.0,0.001365,0.014603,0.074538,0.206921,0.005461,24.0,0.790034,0.07935,0.0,0.156751,0.076094,0.362011,41.0,0.0,0.0,7,36.312,21,123.938,38.9240113,-76.9590903,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333,disagreement,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,27.0,0.0862,0
2628,dc,4.0,0.359161,0.086477,0.047925,0.19684,0.002647,0.98112,0.184305,0.114691,0.010588,424.75,0.906276,0.23042,0.063406,0.062315,0.0146,0.391932,48.0,0.0,0.0,6,34.312,23,134.5,38.9243352,-76.9595913,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,15.833333333333336,12.0,7.0,18.0,20.0,4.879555513254642,8.694552686634589,0.5513789326282621,26.39348206182168,171.76189437525326,13.561802479108646,0.0,18.0,39.4542520451,20.3,29.1,1.0,24.0,0.05,1
2629,dc,4.0,0.085191,0.303,0.066132,0.208157,0.160638,0.187789,0.510867,0.133536,0.531371,399.5,0.871418,0.268052,0.003445,0.061404,0.047579,0.426444,71.0,0.0,0.0,9,37.938,24,106.875,38.9244457,-76.9662889,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.166666666666666,13.0,6.0,12.0,18.0,2.023813919611744,5.431600867815919,0.4626780502952486,19.117561169804976,73.62684336377389,15.053405426124728,280.29,42.67,75.3828919842,22.7,31.0,1.0,112.0,0.1926,1
263,dc,4.0,0.0,0.146522,0.0,0.630546,0.028087,0.0,0.249494,0.0,0.033466,0.0,0.835386,0.049879,0.093571,0.041113,0.115584,0.364779,44.0,0.0,0.0,12,57.062,25,123.125,38.9879461,-76.9857947,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,18.166666666666668,17.0,12.0,20.0,20.0,12.958969886624098,59.952109384343,0.7033955222412572,39.51719446216664,273.6610465807844,24.53322161351372,112.65,51.0,550.756220182,49.4,48.6,1.0,71.0,0.1247,1
2630,dc,4.0,0.013791,0.264059,0.019256,0.273679,0.031459,0.033255,0.409187,0.039012,0.085901,87.33,0.755736,0.157572,0.241954,0.010912,0.037118,0.4691,74.0,0.0,0.0,15,97.188,37,161.812,38.9082198,-76.9340191,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,15.0,8.0,10.0,19.0,17.0,5.940827612723553,12.795628704327653,0.6467235030639773,24.106822926730302,180.77435356503764,24.099345586233483,378.2,68.33,468.920794894,21.9,33.2,1.0,69.0,0.0351,1
2631,dc,4.0,0.351417,0.289083,0.006365,0.192256,0.001674,0.896042,0.463428,0.00936,0.003348,775.25,0.862932,0.16016,0.015457,0.015827,0.019226,0.381129,48.0,0.0,0.0,14,84.438,34,151.438,38.908472,-76.9371386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,13.0,8.0,14.0,12.0,16.0,4.852536937868128,12.99010687738472,0.7040017147741736,18.107093298697027,80.68816376452997,11.91377466606095,421.11,68.33,92.88892646,23.7,33.2,0.0,28.0,0.1389,0
2632,dc,4.0,0.023342,0.283657,0.050122,0.25641,0.024993,0.051988,0.370307,0.07991,0.07119,124.67,0.807292,0.209543,0.140375,0.025422,0.096394,0.500564,74.0,0.0,0.0,17,102.688,37,161.625,38.9090565,-76.9323162,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,13.5,4.0,5.0,18.0,18.0,8.465000229470329,18.26513057643435,0.5667564179955215,24.483606669673577,155.665710886473,24.483606669673577,273.59,62.0,546.164567651,21.9,33.2,1.0,37.0,0.2294,0
2633,dc,4.0,0.017528,0.31218,0.008422,0.155135,0.072853,0.036708,0.50103,0.017478,0.126155,87.5,0.705859,0.15979,0.010263,0.105718,0.057878,0.381399,64.0,0.0,0.0,18,105.562,34,151.25,38.9091221,-76.9325372,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,15.0,8.0,10.0,19.0,17.0,5.940827612723553,12.795628704327653,0.6467235030639773,24.106822926730302,180.77435356503764,24.099345586233483,378.2,68.33,468.920794894,21.9,33.2,1.0,35.0,0.1856,0
2634,dc,4.0,0.072281,0.188756,0.032785,0.215806,0.129189,0.241372,0.296773,0.055174,0.171226,227.25,0.673587,0.15787,0.224513,0.005059,0.024791,0.444697,59.0,0.0,0.0,18,105.562,34,151.25,38.9093086,-76.9329972,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,15.0,8.0,10.0,19.0,17.0,5.940827612723553,12.795628704327653,0.6467235030639773,24.106822926730302,180.77435356503764,24.099345586233483,378.2,68.33,468.920794894,21.9,33.2,0.0,42.0,0.0632,0
2635,dc,4.0,0.033443,0.190516,0.078843,0.205192,0.061116,0.053874,0.471531,0.164035,0.103976,167.25,0.813255,0.093643,0.098161,0.013139,0.029859,0.268918,53.0,0.0,0.0,15,95.25,31,142.875,38.9093772,-76.9359024,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.0,8.0,14.0,12.0,16.0,4.852536937868128,12.99010687738472,0.7040017147741736,18.107093298697027,80.68816376452997,11.91377466606095,421.11,68.33,92.88892646,23.7,33.2,1.0,25.0,0.1356,0
