point_id,city,heading,sidewalk_present,crosswalk_present
3920,seattle,270,1,0
3921,seattle,0,1,0
3921,seattle,90,1,0
3921,seattle,180,1,0
3921,seattle,270,1,0
3922,seattle,0,1,0
3922,seattle,90,1,0
3922,seattle,180,1,1
3922,seattle,270,1,0
3923,seattle,0,1,0
3923,seattle,90,0,0
3923,seattle,180,0,0
3923,seattle,270,0,0
3924,seattle,0,1,1
3924,seattle,90,1,0
3924,seattle,180,1,0
3924,seattle,270,1,1
3925,seattle,0,1,0
3925,seattle,90,1,0
3925,seattle,180,1,0
3925,seattle,270,1,0
3926,seattle,0,1,0
3926,seattle,90,1,0
3926,seattle,180,1,0
3926,seattle,270,1,0
3927,seattle,0,1,0
3927,seattle,90,1,0
3927,seattle,180,1,1
3927,seattle,270,1,0
3928,seattle,0,1,0
3928,seattle,90,1,0
3928,seattle,180,1,1
3928,seattle,270,1,1
3929,seattle,0,1,0
3929,seattle,90,1,0
3929,seattle,180,1,0
3929,seattle,270,1,0
3930,seattle,0,0,0
3930,seattle,90,0,0
3930,seattle,180,1,0
3930,seattle,270,1,0
3931,seattle,0,1,0
3931,seattle,90,1,0
3931,seattle,180,0,0
3931,seattle,270,0,0
3932,seattle,0,1,0
3932,seattle,90,1,1
3932,seattle,180,1,0
3932,seattle,270,1,0
3933,seattle,0,1,0
3933,seattle,90,1,0
3933,seattle,180,1,0
3933,seattle,270,1,0
3934,seattle,0,1,0
3934,seattle,90,1,0
3934,seattle,180,1,0
3934,seattle,270,1,0
3935,seattle,0,1,0
3935,seattle,90,1,0
3935,seattle,180,1,0
3935,seattle,270,1,0
3936,seattle,0,1,0
3936,seattle,90,1,0
3936,seattle,180,1,0
3936,seattle,270,1,0
3937,seattle,0,1,0
3937,seattle,90,1,0
3937,seattle,180,1,1
3937,seattle,270,1,0
3938,seattle,0,1,0
3938,seattle,90,1,0
3938,seattle,180,1,1
3938,seattle,270,1,0
3939,seattle,0,1,0
3939,seattle,90,1,0
3939,seattle,180,1,0
3939,seattle,270,1,0
3940,seattle,0,1,0
3940,seattle,90,1,0
3940,seattle,180,1,1
3940,seattle,270,1,0
3941,seattle,0,1,0
3941,seattle,90,1,0
3941,seattle,180,1,0
3941,seattle,270,1,1
3942,seattle,0,1,0
3942,seattle,90,1,0
3942,seattle,180,1,0
3942,seattle,270,1,0
3943,seattle,0,1,0
3943,seattle,90,1,0
3943,seattle,180,1,0
3943,seattle,270,1,0
3944,seattle,0,1,0
3944,seattle,90,1,0
3944,seattle,180,1,0
3944,seattle,270,1,0
3945,seattle,0,1,0
3945,seattle,90,1,0
3945,seattle,180,1,0
3945,seattle,270,1,0
3946,seattle,0,1,0
3946,seattle,90,1,0
3946,seattle,180,1,0
3946,seattle,270,1,0
3947,seattle,0,1,0
3947,seattle,90,1,0
3947,seattle,180,1,1
3947,seattle,270,1,0
3948,seattle,0,1,0
3948,seattle,90,1,0
3948,seattle,180,1,0
3948,seattle,270,1,0
3949,seattle,0,1,0
3949,seattle,90,1,1
3949,seattle,180,1,1
3949,seattle,270,1,0
3950,seattle,0,1,0
3950,seattle,90,1,1
3950,seattle,180,1,1
3950,seattle,270,1,0
3951,seattle,0,1,0
3951,seattle,90,1,0
3951,seattle,180,1,0
3951,seattle,270,1,0
3952,seattle,0,1,0
3952,seattle,90,1,0
3952,seattle,180,1,0
3952,seattle,270,1,0
3953,seattle,0,1,0
3953,seattle,90,1,0
3953,seattle,180,1,0
3953,seattle,270,1,0
3954,seattle,0,1,0
3954,seattle,90,1,0
3954,seattle,180,1,0
3954,seattle,270,1,0
3955,seattle,0,1,0
3955,seattle,90,1,0
3955,seattle,180,1,0
3955,seattle,270,1,0
3956,seattle,0,1,0
3956,seattle,90,1,0
3956,seattle,180,1,0
3956,seattle,270,1,0
3957,seattle,0,1,0
3957,seattle,90,1,0
3957,seattle,180,1,0
3957,seattle,270,1,0
3958,seattle,0,1,0
3958,seattle,90,1,0
3958,seattle,180,1,0
3958,seattle,270,1,0
3959,seattle,0,1,0
3959,seattle,90,1,0
3959,seattle,180,1,0
3959,seattle,270,1,0
3968,seattle,0,1,0
3968,seattle,90,1,0
3968,seattle,180,1,0
3968,seattle,270,1,0
3969,seattle,0,1,1
3969,seattle,90,1,0
3969,seattle,180,1,0
3969,seattle,270,1,0
3970,seattle,0,1,0
3970,seattle,90,1,0
3970,seattle,180,1,1
3970,seattle,270,1,0
3971,seattle,0,1,0
3971,seattle,90,1,0
3971,seattle,180,1,0
3971,seattle,270,1,0
3972,seattle,0,1,0
3972,seattle,90,1,0
3972,seattle,180,1,0
3972,seattle,270,1,0
3973,seattle,0,1,0
3973,seattle,90,1,0
3973,seattle,180,1,0
3973,seattle,270,1,0
3974,seattle,0,1,0
3974,seattle,90,1,0
3974,seattle,180,1,0
3974,seattle,270,1,0
3975,seattle,0,1,0
3975,seattle,90,1,0
3975,seattle,180,1,0
3975,seattle,270,1,0
3976,seattle,0,1,0
3976,seattle,90,1,0
3976,seattle,180,1,0
3976,seattle,270,1,0
3977,seattle,0,1,0
3977,seattle,90,1,0
3977,seattle,180,1,0
3977,seattle,270,1,0
3978,seattle,0,1,0
3978,seattle,90,1,0
3978,seattle,180,1,0
3978,seattle,270,1,0
3979,seattle,0,1,0
3979,seattle,90,1,0
3979,seattle,180,1,0
3979,seattle,270,1,0
3980,seattle,0,1,0
3980,seattle,90,0,0
3980,seattle,180,1,0
3980,seattle,270,1,0
3981,seattle,0,1,0
3981,seattle,90,1,0
3981,seattle,180,1,0
3981,seattle,270,1,0
3982,seattle,0,0,0
3982,seattle,90,0,0
3982,seattle,180,0,0
3982,seattle,270,0,0
3983,seattle,0,1,0
3983,seattle,90,1,0
3983,seattle,180,1,0
3983,seattle,270,1,0
3984,seattle,0,1,0
3984,seattle,90,1,0
3984,seattle,180,1,0
3984,seattle,270,1,0
3985,seattle,0,1,0
3985,seattle,90,1,0
3985,seattle,180,1,0
3985,seattle,270,1,0
3986,seattle,0,1,0
3986,seattle,90,1,0
3986,seattle,180,1,0
3986,seattle,270,1,0
3987,seattle,0,1,0
3987,seattle,90,1,0
3987,seattle,180,0,0
3987,seattle,270,0,0
3988,seattle,0,1,0
3988,seattle,90,1,0
3988,seattle,180,1,0
3988,seattle,270,1,0
3989,seattle,0,1,0
3989,seattle,90,1,0
3989,seattle,180,1,0
3989,seattle,270,1,0
3990,seattle,0,1,0
3990,seattle,90,1,0
3990,seattle,180,1,0
3990,seattle,270,1,0
3991,seattle,0,1,0
3991,seattle,90,1,0
3991,seattle,180,1,0
3991,seattle,270,1,0
3992,seattle,0,1,0
3992,seattle,90,1,0
3992,seattle,180,1,0
3992,seattle,270,1,0
3993,seattle,0,1,0
3993,seattle,90,1,0
3993,seattle,180,1,0
3993,seattle,270,1,0
3994,seattle,0,1,0
3994,seattle,90,1,0
3994,seattle,180,1,0
3994,seattle,270,1,0
3995,seattle,0,1,0
3995,seattle,90,1,0
3995,seattle,180,1,0
3995,seattle,270,1,0
3996,seattle,0,1,0
3996,seattle,90,1,0
3996,seattle,180,1,0
3996,seattle,270,1,0
3997,seattle,0,1,0
3997,seattle,90,1,0
3997,seattle,180,1,0
3997,seattle,270,1,0
3998,seattle,0,1,0
3998,seattle,90,1,0
3998,seattle,180,1,0
3998,seattle,270,1,0
3999,seattle,0,1,0
3999,seattle,90,1,0
3999,seattle,180,1,0
3999,seattle,270,1,0
4000,seattle,0,1,0
4000,seattle,90,1,0
4000,seattle,180,1,0
4000,seattle,270,1,0
4001,seattle,0,1,0
4001,seattle,90,1,0
4001,seattle,180,1,0
4001,seattle,270,1,0
4002,seattle,0,1,0
4002,seattle,90,1,0
4002,seattle,180,1,0
4002,seattle,270,1,0
4003,seattle,0,1,0
4003,seattle,90,1,0
4003,seattle,180,1,0
4003,seattle,270,1,0
4004,seattle,0,1,0
4004,seattle,90,1,0
4004,seattle,180,1,0
4004,seattle,270,1,0
4005,seattle,0,1,0
4005,seattle,90,1,0
4005,seattle,180,1,0
4005,seattle,270,1,0
4006,seattle,0,1,0
4006,seattle,90,1,0
4006,seattle,180,1,0
4006,seattle,270,1,0
4007,seattle,0,1,0
4007,seattle,90,1,0
4007,seattle,180,1,0
4007,seattle,270,1,0
4008,seattle,0,1,0
4008,seattle,90,1,0
4008,seattle,180,1,0
4008,seattle,270,1,0
4009,seattle,0,1,0
4009,seattle,90,1,0
4009,seattle,180,1,0
4009,seattle,270,1,0
4010,seattle,0,1,0
4010,seattle,90,1,0
4010,seattle,180,1,0
4010,seattle,270,1,0
4011,seattle,0,1,0
4011,seattle,90,1,0
4011,seattle,180,1,0
4011,seattle,270,1,0
4012,seattle,0,1,0
4012,seattle,90,1,0
4012,seattle,180,1,0
4012,seattle,270,1,0
4013,seattle,0,1,0
4013,seattle,90,1,0
4013,seattle,180,1,0
4013,seattle,270,1,0
4014,seattle,0,1,0
4014,seattle,90,1,0
4014,seattle,180,1,0
4014,seattle,270,1,0
4015,seattle,0,1,0
4015,seattle,90,1,0
4015,seattle,180,1,0
4015,seattle,270,1,0
4016,seattle,0,1,0
4016,seattle,90,1,0
4016,seattle,180,1,1
4016,seattle,270,1,0
4017,seattle,0,1,0
4017,seattle,90,1,0
4017,seattle,180,1,0
4017,seattle,270,1,0
4018,seattle,0,1,0
4018,seattle,90,1,0
4018,seattle,180,1,0
4018,seattle,270,1,0
4019,seattle,0,1,0
4019,seattle,90,1,0
4019,seattle,180,1,0
4019,seattle,270,1,0
4020,seattle,0,1,0
4020,seattle,90,1,0
4020,seattle,180,1,0
4020,seattle,270,1,0
4021,seattle,0,1,0
4021,seattle,90,1,0
4021,seattle,180,1,0
4021,seattle,270,1,0
4022,seattle,0,1,0
4022,seattle,90,1,0
4022,seattle,180,1,0
4022,seattle,270,1,0
4023,seattle,0,1,0
4023,seattle,90,1,0
4023,seattle,180,1,0
4023,seattle,270,1,0
4024,seattle,0,1,0
4024,seattle,90,1,0
4024,seattle,180,1,0
4024,seattle,270,1,0
4025,seattle,0,1,0
4025,seattle,90,1,0
4025,seattle,180,1,0
4025,seattle,270,1,0
4026,seattle,0,1,0
4026,seattle,90,1,0
4026,seattle,180,1,0
4026,seattle,270,1,0
4027,seattle,0,1,0
4027,seattle,90,1,0
4027,seattle,180,1,0
4027,seattle,270,1,0
4028,seattle,0,1,0
4028,seattle,90,1,0
4028,seattle,180,1,0
4028,seattle,270,1,0
4029,seattle,0,1,1
4029,seattle,90,1,1
4029,seattle,180,1,0
4029,seattle,270,1,0
4030,seattle,0,1,1
4030,seattle,90,1,1
4030,seattle,180,1,1
4030,seattle,270,1,1
4031,seattle,0,1,0
4031,seattle,90,1,0
4031,seattle,180,1,0
4031,seattle,270,1,0
4032,seattle,0,1,1
4032,seattle,90,1,1
4032,seattle,180,1,1
4032,seattle,270,1,1
4033,seattle,0,1,0
4033,seattle,90,1,0
4033,seattle,180,0,0
4033,seattle,270,1,0
4034,seattle,0,1,0
4034,seattle,90,1,0
4034,seattle,180,1,0
4034,seattle,270,1,0
4035,seattle,0,1,0
4035,seattle,90,1,0
4035,seattle,180,1,0
4035,seattle,270,1,0
4036,seattle,0,1,0
4036,seattle,90,1,0
4036,seattle,180,1,0
4036,seattle,270,1,0
4037,seattle,0,1,0
4037,seattle,90,1,0
4037,seattle,180,1,0
4037,seattle,270,1,0
4038,seattle,0,1,0
4038,seattle,90,1,1
4038,seattle,180,1,0
4038,seattle,270,1,0
4039,seattle,0,1,0
4039,seattle,90,1,0
4039,seattle,180,1,0
4039,seattle,270,1,0
4040,seattle,0,0,0
4040,seattle,90,0,0
4040,seattle,180,0,0
4040,seattle,270,0,0
4041,seattle,0,1,0
4041,seattle,90,1,0
4041,seattle,180,1,0
4041,seattle,270,1,0
4042,seattle,0,1,0
4042,seattle,90,1,0
4042,seattle,180,1,0
4042,seattle,270,1,0
4043,seattle,0,0,0
4043,seattle,90,0,0
4043,seattle,180,0,0
4043,seattle,270,0,0
4044,seattle,0,1,0
4044,seattle,90,1,0
4044,seattle,180,1,0
4044,seattle,270,1,0
4045,seattle,0,1,0
4045,seattle,90,1,0
4045,seattle,180,1,0
4045,seattle,270,1,0
4046,seattle,0,1,0
4046,seattle,90,1,0
4046,seattle,180,1,0
4046,seattle,270,1,0
4047,seattle,0,1,0
4047,seattle,90,1,0
4047,seattle,180,1,0
4047,seattle,270,1,0
4048,seattle,0,1,0
4048,seattle,90,1,0
4048,seattle,180,1,0
4048,seattle,270,1,0
4049,seattle,0,1,0
4049,seattle,90,1,0
4049,seattle,180,1,0
4049,seattle,270,1,0
4050,seattle,0,1,0
4050,seattle,90,1,0
4050,seattle,180,1,0
4050,seattle,270,1,0
4051,seattle,0,1,0
4051,seattle,90,1,0
4051,seattle,180,1,0
4051,seattle,270,1,0
4052,seattle,0,0,0
4052,seattle,90,1,1
4052,seattle,180,0,0
4052,seattle,270,1,0
4053,seattle,0,1,0
4053,seattle,90,1,0
4053,seattle,180,1,0
4053,seattle,270,1,0
4054,seattle,0,1,0
4054,seattle,90,1,0
4054,seattle,180,1,0
4054,seattle,270,1,0
4055,seattle,0,1,0
4055,seattle,90,1,0
4055,seattle,180,1,0
4055,seattle,270,1,0
4056,seattle,0,1,0
4056,seattle,90,1,0
4056,seattle,180,1,0
4056,seattle,270,1,0
4057,seattle,0,1,0
4057,seattle,90,1,0
4057,seattle,180,1,0
4057,seattle,270,1,0
4058,seattle,0,1,0
4058,seattle,90,1,0
4058,seattle,180,1,0
4058,seattle,270,1,0
4059,seattle,0,1,0
4059,seattle,90,0,0
4059,seattle,180,1,0
4059,seattle,270,0,0
4060,seattle,0,1,0
4060,seattle,90,1,0
4060,seattle,180,1,0
4060,seattle,270,1,0
4061,seattle,0,1,0
4061,seattle,90,1,0
4061,seattle,180,1,0
4061,seattle,270,1,0
4062,seattle,0,1,0
4062,seattle,90,1,0
4062,seattle,180,1,0
4062,seattle,270,1,0
4063,seattle,0,1,0
4063,seattle,90,1,0
4063,seattle,180,1,0
4063,seattle,270,1,0
4064,seattle,0,1,0
4064,seattle,90,1,0
4064,seattle,180,1,0
4064,seattle,270,1,0
4065,seattle,0,1,0
4065,seattle,90,1,0
4065,seattle,180,1,0
4065,seattle,270,1,0
4066,seattle,0,1,0
4066,seattle,90,1,0
4066,seattle,180,1,0
4066,seattle,270,1,0
4067,seattle,0,1,0
4067,seattle,90,1,0
4067,seattle,180,1,0
4067,seattle,270,1,0
4068,seattle,0,1,0
4068,seattle,90,1,0
4068,seattle,180,1,0
4068,seattle,270,1,0
4069,seattle,0,1,0
4069,seattle,90,1,0
4069,seattle,180,1,0
4069,seattle,270,1,0
4070,seattle,0,1,0
4070,seattle,90,1,0
4070,seattle,180,1,0
4070,seattle,270,1,0
4071,seattle,0,1,0
4071,seattle,90,1,0
4071,seattle,180,1,0
4071,seattle,270,1,0
4072,seattle,0,1,0
4072,seattle,90,1,0
4072,seattle,180,1,0
4072,seattle,270,1,0
4073,seattle,0,1,0
4073,seattle,90,1,0
4073,seattle,180,1,0
4073,seattle,270,1,0
4074,seattle,0,1,0
4074,seattle,90,1,0
4074,seattle,180,1,0
4074,seattle,270,1,1
4075,seattle,0,1,0
4075,seattle,90,1,0
4075,seattle,180,1,0
4075,seattle,270,1,0
4076,seattle,0,1,0
4076,seattle,90,1,0
4076,seattle,180,1,0
4076,seattle,270,1,0
4077,seattle,0,1,0
4077,seattle,90,1,0
4077,seattle,180,1,0
4077,seattle,270,1,0
4078,seattle,0,1,0
4078,seattle,90,1,0
4078,seattle,180,1,0
4078,seattle,270,1,0
4079,seattle,0,1,0
4079,seattle,90,1,0
4079,seattle,180,1,0
4079,seattle,270,1,0
4080,seattle,0,1,0
4080,seattle,90,1,0
4080,seattle,180,1,0
4080,seattle,270,1,0
4081,seattle,0,1,0
4081,seattle,90,1,0
4081,seattle,180,1,0
4081,seattle,270,1,0
4082,seattle,0,1,0
4082,seattle,90,1,0
4082,seattle,180,1,0
4082,seattle,270,1,0
4083,seattle,0,1,0
4083,seattle,90,1,0
4083,seattle,180,1,0
4083,seattle,270,1,0
4084,seattle,0,1,0
4084,seattle,90,1,0
4084,seattle,180,1,0
4084,seattle,270,1,0
4085,seattle,0,1,0
4085,seattle,90,1,0
4085,seattle,180,1,0
4085,seattle,270,1,0
4086,seattle,0,1,0
4086,seattle,90,1,0
4086,seattle,180,1,0
4086,seattle,270,1,0
4087,seattle,0,1,0
4087,seattle,90,1,0
4087,seattle,180,1,0
4087,seattle,270,1,0
4088,seattle,0,1,0
4088,seattle,90,1,0
4088,seattle,180,1,0
4088,seattle,270,1,0
4089,seattle,0,1,0
4089,seattle,90,1,0
4089,seattle,180,1,0
4089,seattle,270,1,0
4090,seattle,0,1,0
4090,seattle,90,1,0
4090,seattle,180,1,0
4090,seattle,270,1,0
4091,seattle,0,1,0
4091,seattle,90,1,0
4091,seattle,180,1,0
4091,seattle,270,1,0
4092,seattle,0,1,0
4092,seattle,90,1,0
4092,seattle,180,1,0
4092,seattle,270,1,0
4093,seattle,0,1,0
4093,seattle,90,1,0
4093,seattle,180,1,0
4093,seattle,270,1,0
4094,seattle,0,1,0
4094,seattle,90,1,0
4094,seattle,180,1,0
4094,seattle,270,1,0
4095,seattle,0,1,0
4095,seattle,90,1,0
4095,seattle,180,1,0
4095,seattle,270,1,0
4096,seattle,0,1,0
4096,seattle,90,1,0
4096,seattle,180,1,0
4096,seattle,270,1,0
4097,seattle,0,1,0
4097,seattle,90,1,0
4097,seattle,180,1,0
4097,seattle,270,1,0
4098,seattle,0,1,0
4098,seattle,90,1,0
4098,seattle,180,1,0
4098,seattle,270,1,0
4099,seattle,0,1,0
4099,seattle,90,1,0
4099,seattle,180,1,0
4099,seattle,270,1,0
4100,seattle,0,1,0
4100,seattle,90,1,0
4100,seattle,180,1,0
4100,seattle,270,1,0
4101,seattle,0,1,0
4101,seattle,90,1,0
4101,seattle,180,1,0
4101,seattle,270,1,0
4102,seattle,0,1,0
4102,seattle,90,1,0
4102,seattle,180,1,0
4102,seattle,270,1,0
4103,seattle,0,1,0
4103,seattle,90,1,0
4103,seattle,180,1,0
4103,seattle,270,1,0
4104,seattle,0,1,0
4104,seattle,90,1,0
4104,seattle,180,1,0
4104,seattle,270,1,0
4105,seattle,0,1,0
4105,seattle,90,1,0
4105,seattle,180,1,0
4105,seattle,270,1,0
4106,seattle,0,1,0
4106,seattle,90,1,0
4106,seattle,180,1,0
4106,seattle,270,1,0
4107,seattle,0,1,0
4107,seattle,90,1,0
4107,seattle,180,1,0
4107,seattle,270,1,0
4108,seattle,0,1,0
4108,seattle,90,1,0
4108,seattle,180,1,0
4108,seattle,270,1,0
4109,seattle,0,1,0
4109,seattle,90,1,0
4109,seattle,180,1,0
4109,seattle,270,1,0
4110,seattle,0,1,0
4110,seattle,90,1,0
4110,seattle,180,1,0
4110,seattle,270,1,0
4111,seattle,0,1,0
4111,seattle,90,1,0
4111,seattle,180,1,0
4111,seattle,270,1,0
4112,seattle,0,1,0
4112,seattle,90,1,0
4112,seattle,180,1,0
4112,seattle,270,1,0
4113,seattle,0,1,0
4113,seattle,90,1,0
4113,seattle,180,1,0
4113,seattle,270,1,0
4114,seattle,0,1,0
4114,seattle,90,1,0
4114,seattle,180,1,0
4114,seattle,270,1,1
4115,seattle,0,1,0
4115,seattle,90,1,0
4115,seattle,180,1,0
4115,seattle,270,1,0
4116,seattle,0,1,0
4116,seattle,90,1,0
4116,seattle,180,1,0
4116,seattle,270,1,0
4117,seattle,0,1,0
4117,seattle,90,1,0
4117,seattle,180,1,0
4117,seattle,270,1,0
4118,seattle,0,1,0
4118,seattle,90,1,0
4118,seattle,180,1,0
4118,seattle,270,1,0
4119,seattle,0,1,0
4119,seattle,90,1,0
4119,seattle,180,1,0
4119,seattle,270,1,0
4120,seattle,0,1,0
4120,seattle,90,1,0
4120,seattle,180,1,0
4120,seattle,270,1,0
4121,seattle,0,1,0
4121,seattle,90,1,0
4121,seattle,180,1,0
4121,seattle,270,1,0
4122,seattle,0,1,0
4122,seattle,90,1,0
4122,seattle,180,0,0
4122,seattle,270,1,0
4123,seattle,0,1,0
4123,seattle,90,1,0
4123,seattle,180,1,0
4123,seattle,270,1,0
4124,seattle,0,1,0
4124,seattle,90,1,0
4124,seattle,180,1,0
4124,seattle,270,1,0
4125,seattle,0,1,0
4125,seattle,90,1,0
4125,seattle,180,1,0
4125,seattle,270,1,1
4126,seattle,0,1,0
4126,seattle,90,1,0
4126,seattle,180,1,0
4126,seattle,270,1,0
4127,seattle,0,1,0
4127,seattle,90,1,0
4127,seattle,180,1,0
4127,seattle,270,1,0
4128,seattle,0,1,0
4128,seattle,90,1,0
4128,seattle,180,1,0
4128,seattle,270,1,0
4129,seattle,0,1,0
4129,seattle,90,1,0
4129,seattle,180,1,0
4129,seattle,270,1,0
4130,seattle,0,1,0
4130,seattle,90,1,0
4130,seattle,180,1,0
4130,seattle,270,1,0
4131,seattle,0,1,0
4131,seattle,90,1,0
4131,seattle,180,1,0
4131,seattle,270,1,0
4132,seattle,0,1,0
4132,seattle,90,1,0
4132,seattle,180,1,0
4132,seattle,270,1,0
4133,seattle,0,1,0
4133,seattle,90,1,0
4133,seattle,180,1,0
4133,seattle,270,1,0
4134,seattle,0,1,1
4134,seattle,90,1,0
4134,seattle,180,1,0
4134,seattle,270,1,1
4135,seattle,0,1,0
4135,seattle,90,1,0
4135,seattle,180,1,0
4135,seattle,270,1,0
4136,seattle,0,1,0
4136,seattle,90,1,0
4136,seattle,180,1,0
4136,seattle,270,1,0
4137,seattle,0,1,0
4137,seattle,90,1,0
4137,seattle,180,1,0
4137,seattle,270,1,0
4138,seattle,0,1,0
4138,seattle,90,1,1
4138,seattle,180,1,1
4138,seattle,270,1,0
4139,seattle,0,1,0
4139,seattle,90,1,0
4139,seattle,180,1,0
4139,seattle,270,1,0
4140,seattle,0,1,0
4140,seattle,90,1,0
4140,seattle,180,1,1
4140,seattle,270,1,1
4141,seattle,0,1,0
4141,seattle,90,1,0
4141,seattle,180,1,0
4141,seattle,270,1,0
4142,seattle,0,1,0
4142,seattle,90,1,0
4142,seattle,180,1,0
4142,seattle,270,1,0
4143,seattle,0,1,0
4143,seattle,90,1,0
4143,seattle,180,1,0
4143,seattle,270,1,0
4144,seattle,0,1,0
4144,seattle,90,1,0
4144,seattle,180,1,0
4144,seattle,270,1,0
4145,seattle,0,1,0
4145,seattle,90,1,0
4145,seattle,180,1,0
4145,seattle,270,1,0
4146,seattle,0,1,0
4146,seattle,90,1,0
4146,seattle,180,1,0
4146,seattle,270,1,0
4147,seattle,0,1,0
4147,seattle,90,1,0
4147,seattle,180,1,0
4147,seattle,270,1,0
4148,seattle,0,1,0
4148,seattle,90,1,0
4148,seattle,180,1,0
4148,seattle,270,1,0
4149,seattle,0,1,0
4149,seattle,90,1,0
4149,seattle,180,1,0
4149,seattle,270,1,0
4150,seattle,0,1,0
4150,seattle,90,1,0
4150,seattle,180,1,0
4150,seattle,270,1,0
4151,seattle,0,1,0
4151,seattle,90,1,0
4151,seattle,180,1,0
4151,seattle,270,1,0
4152,seattle,0,1,0
4152,seattle,90,1,0
4152,seattle,180,1,0
4152,seattle,270,1,0
4153,seattle,0,1,0
4153,seattle,90,1,0
4153,seattle,180,1,0
4153,seattle,270,1,0
4154,seattle,0,0,0
4154,seattle,90,0,0
4154,seattle,180,0,0
4154,seattle,270,0,0
4155,seattle,0,0,0
4155,seattle,90,1,0
4155,seattle,180,0,0
4155,seattle,270,0,0
4156,seattle,0,0,0
4156,seattle,90,0,0
4156,seattle,180,0,0
4156,seattle,270,0,0
4157,seattle,0,1,0
4157,seattle,90,1,0
4157,seattle,180,1,0
4157,seattle,270,1,0
4158,seattle,0,0,0
4158,seattle,90,0,0
4158,seattle,180,0,0
4158,seattle,270,0,0
4159,seattle,0,1,0
4159,seattle,90,0,0
4159,seattle,180,0,0
4159,seattle,270,1,0
4160,seattle,0,0,0
4160,seattle,90,0,0
4160,seattle,180,0,0
4160,seattle,270,0,0
4161,seattle,0,0,0
4161,seattle,90,0,0
4161,seattle,180,0,0
4161,seattle,270,0,0
4162,seattle,0,0,0
4162,seattle,90,0,0
4162,seattle,180,0,0
4162,seattle,270,0,0
4163,seattle,0,1,0
4163,seattle,90,1,0
4163,seattle,180,1,0
4163,seattle,270,1,0
4164,seattle,0,1,0
4164,seattle,90,1,0
4164,seattle,180,0,0
4164,seattle,270,1,0
4165,seattle,0,1,0
4165,seattle,90,1,0
4165,seattle,180,1,0
4165,seattle,270,1,0
4166,seattle,0,1,0
4166,seattle,90,1,0
4166,seattle,180,1,0
4166,seattle,270,1,0
4167,seattle,0,1,0
4167,seattle,90,1,0
4167,seattle,180,1,0
4167,seattle,270,1,0
4168,seattle,0,1,0
4168,seattle,90,1,0
4168,seattle,180,1,0
4168,seattle,270,1,0
4169,seattle,0,1,0
4169,seattle,90,1,0
4169,seattle,180,1,0
4169,seattle,270,1,0
4170,seattle,0,1,0
4170,seattle,90,1,0
4170,seattle,180,1,0
4170,seattle,270,1,0
4171,seattle,0,1,0
4171,seattle,90,1,0
4171,seattle,180,1,0
4171,seattle,270,1,0
4172,seattle,0,1,0
4172,seattle,90,1,0
4172,seattle,180,1,0
4172,seattle,270,1,0
4173,seattle,0,1,0
4173,seattle,90,1,0
4173,seattle,180,1,0
4173,seattle,270,1,0
4174,seattle,0,0,0
4174,seattle,90,1,0
4174,seattle,180,0,0
4174,seattle,270,0,0
4175,seattle,0,1,0
4175,seattle,90,1,0
4175,seattle,180,1,0
4175,seattle,270,1,0
4176,seattle,0,1,0
4176,seattle,90,1,0
4176,seattle,180,1,0
4176,seattle,270,1,0
4177,seattle,0,1,0
4177,seattle,90,1,0
4177,seattle,180,1,0
4177,seattle,270,1,0
4178,seattle,0,1,0
4178,seattle,90,1,0
4178,seattle,180,1,0
4178,seattle,270,1,0
4179,seattle,0,0,0
4179,seattle,90,0,0
4179,seattle,180,0,0
4179,seattle,270,0,0
4180,seattle,0,1,0
4180,seattle,90,1,0
4180,seattle,180,1,0
4180,seattle,270,1,0
4181,seattle,0,1,0
4181,seattle,90,1,0
4181,seattle,180,1,0
4181,seattle,270,1,0
4182,seattle,0,1,0
4182,seattle,90,1,0
4182,seattle,180,1,0
4182,seattle,270,1,0
4183,seattle,0,0,0
4183,seattle,90,0,0
4183,seattle,180,0,0
4183,seattle,270,0,0
4184,seattle,0,1,0
4184,seattle,90,1,0
4184,seattle,180,1,0
4184,seattle,270,1,0
4185,seattle,0,1,0
4185,seattle,90,1,0
4185,seattle,180,1,0
4185,seattle,270,1,0
4186,seattle,0,1,0
4186,seattle,90,1,0
4186,seattle,180,1,0
4186,seattle,270,1,0
4187,seattle,0,1,0
4187,seattle,90,1,0
4187,seattle,180,1,0
4187,seattle,270,1,0
4188,seattle,0,1,0
4188,seattle,90,1,0
4188,seattle,180,1,0
4188,seattle,270,1,0
4189,seattle,0,1,0
4189,seattle,90,1,0
4189,seattle,180,1,0
4189,seattle,270,1,0
4190,seattle,0,0,0
4190,seattle,90,0,0
4190,seattle,180,0,0
4190,seattle,270,0,0
4191,seattle,0,1,0
4191,seattle,90,1,0
4191,seattle,180,1,0
4191,seattle,270,1,0
4192,seattle,0,1,0
4192,seattle,90,1,0
4192,seattle,180,1,0
4192,seattle,270,1,0
4193,seattle,0,1,0
4193,seattle,90,1,0
4193,seattle,180,1,0
4193,seattle,270,1,0
4194,seattle,0,1,0
4194,seattle,90,1,0
4194,seattle,180,1,0
4194,seattle,270,1,0
4195,seattle,0,0,0
4195,seattle,90,0,0
4195,seattle,180,0,0
4195,seattle,270,0,0
4196,seattle,0,1,0
4196,seattle,90,1,0
4196,seattle,180,1,0
4196,seattle,270,1,0
4197,seattle,0,1,0
4197,seattle,90,1,0
