point_id,metro,state,lat,lon,blockgroup_geoid,tract_geoid,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D,LPA_CrudePrev,LPA_Crude95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,TotalPopulation,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
DC_1584,Washington DC,DC,38.9284837,-77.0563613,110010005021,11001000502,13.5,9.0,6.0,13.0,20.0,8.873608829495117,18.54574263802241,0.6012258417669852,22.53623094859173,89.46673865076559,20.25350084358529,140.82,80.33,513.164092525,9.3,"( 7.3, 11.7)",18.6,"(14.4, 23.7)",3418.0,11,35.562,29,123.75
DC_1585,Washington DC,DC,38.9285192,-77.0565222,110010005021,11001000502,13.5,9.0,6.0,13.0,20.0,8.873608829495117,18.54574263802241,0.6012258417669852,22.53623094859173,89.46673865076559,20.25350084358529,140.82,80.33,513.164092525,9.3,"( 7.3, 11.7)",18.6,"(14.4, 23.7)",3418.0,12,38.562,29,123.75
DC_1586,Washington DC,DC,38.9285861,-77.0362249,110010028021,11001002802,15.666666666666668,10.0,10.0,17.0,20.0,64.78518176058108,138.26879351978565,0.6503810532189188,33.6318044051548,135.34757077858126,12.71850881863694,148.86,135.67,3933.71999304,19.9,"(16.0, 24.5)",26.6,"(21.1, 33.0)",4685.0,20,171.0,54,375.375
DC_1587,Washington DC,DC,38.9286687,-77.0565839,110010005022,11001000502,15.5,11.0,12.0,17.0,18.0,23.749869294661305,40.880036681254325,0.7235970307891971,21.37609608698342,132.42598322519473,14.592256594912245,258.84,45.67,671.838997322,9.3,"( 7.3, 11.7)",18.6,"(14.4, 23.7)",3418.0,12,38.562,30,131.5
DC_1588,Washington DC,DC,38.92874,-77.0387879,110010027022,11001002702,13.0,8.0,4.0,14.0,19.0,25.66502949122267,69.08839899284652,0.364572226843369,21.87828385335329,98.48956266860156,16.49404139647201,173.0,139.33,1871.08682392,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,18,134.062,53,368.688
DC_1589,Washington DC,DC,38.9297496,-77.0440515,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,9,40.375,36,234.5
DC_1590,Washington DC,DC,38.9299173,-77.0553708,110010005022,11001000502,15.5,11.0,12.0,17.0,18.0,23.749869294661305,40.880036681254325,0.7235970307891971,21.37609608698342,132.42598322519473,14.592256594912245,258.84,45.67,671.838997322,9.3,"( 7.3, 11.7)",18.6,"(14.4, 23.7)",3418.0,8,26.625,31,133.562
DC_1591,Washington DC,DC,38.9305846,-77.036589,110010027021,11001002702,16.833333333333332,10.0,13.0,19.0,20.0,39.63984628731177,76.68643160255641,0.6806948296278869,30.766672444432803,178.31482182357257,22.473534834346992,127.41,139.33,4657.78105075,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,19,139.375,57,392.188
DC_1592,Washington DC,DC,38.9306402,-77.0413888,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,15,69.125,40,272.312
DC_1593,Washington DC,DC,38.9306428,-77.0418461,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,14,63.312,36,236.438
DC_1594,Washington DC,DC,38.9306597,-77.0387678,110010027021,11001002702,16.833333333333332,10.0,13.0,19.0,20.0,39.63984628731177,76.68643160255641,0.6806948296278869,30.766672444432803,178.31482182357257,22.473534834346992,127.41,139.33,4657.78105075,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,16,105.25,48,322.562
DC_1595,Washington DC,DC,38.9306825,-77.0382403,110010027021,11001002702,16.833333333333332,10.0,13.0,19.0,20.0,39.63984628731177,76.68643160255641,0.6806948296278869,30.766672444432803,178.31482182357257,22.473534834346992,127.41,139.33,4657.78105075,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,16,105.25,48,322.562
DC_1596,Washington DC,DC,38.9313104,-77.0571881,110010005022,11001000502,15.5,11.0,12.0,17.0,18.0,23.749869294661305,40.880036681254325,0.7235970307891971,21.37609608698342,132.42598322519473,14.592256594912245,258.84,45.67,671.838997322,9.3,"( 7.3, 11.7)",18.6,"(14.4, 23.7)",3418.0,8,26.688,28,115.875
DC_1597,Washington DC,DC,38.9313876,-77.0412088,110010027022,11001002702,13.0,8.0,4.0,14.0,19.0,25.66502949122267,69.08839899284652,0.364572226843369,21.87828385335329,98.48956266860156,16.49404139647201,173.0,139.33,1871.08682392,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,13,58.312,41,277.062
DC_1598,Washington DC,DC,38.9313938,-77.041385,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,13,58.312,40,266.812
DC_1599,Washington DC,DC,38.9314011,-77.0453352,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,7,30.375,20,109.688
DC_1600,Washington DC,DC,38.9314055,-77.0440656,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,8,35.375,27,164.938
DC_1601,Washington DC,DC,38.9315274,-77.0441036,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,8,35.375,27,164.938
DC_1602,Washington DC,DC,38.9316048,-77.0563608,110010005022,11001000502,15.5,11.0,12.0,17.0,18.0,23.749869294661305,40.880036681254325,0.7235970307891971,21.37609608698342,132.42598322519473,14.592256594912245,258.84,45.67,671.838997322,9.3,"( 7.3, 11.7)",18.6,"(14.4, 23.7)",3418.0,8,26.688,28,115.875
DC_1603,Washington DC,DC,38.9316146,-77.0365804,110010027021,11001002702,16.833333333333332,10.0,13.0,19.0,20.0,39.63984628731177,76.68643160255641,0.6806948296278869,30.766672444432803,178.31482182357257,22.473534834346992,127.41,139.33,4657.78105075,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,19,125.0,53,368.5
DC_1604,Washington DC,DC,38.9317251,-77.0564283,110010005022,11001000502,15.5,11.0,12.0,17.0,18.0,23.749869294661305,40.880036681254325,0.7235970307891971,21.37609608698342,132.42598322519473,14.592256594912245,258.84,45.67,671.838997322,9.3,"( 7.3, 11.7)",18.6,"(14.4, 23.7)",3418.0,8,26.688,28,115.875
DC_1605,Washington DC,DC,38.9318331,-77.0453345,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,7,30.375,20,109.688
DC_1606,Washington DC,DC,38.9322809,-77.0442777,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,7,30.375,25,140.0
DC_1607,Washington DC,DC,38.9323035,-77.0413784,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,12,53.312,35,230.062
DC_1608,Washington DC,DC,38.9323519,-77.046402,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,6,25.375,18,87.312
DC_1609,Washington DC,DC,38.9324347,-77.0412171,110010027012,11001002701,14.0,7.0,5.0,16.0,20.0,27.64019668853228,59.137906409720166,0.4087688168793217,33.22057859006119,121.59386308620424,23.86461641165097,126.07,76.0,1539.93227705,,,,,,8,33.312,36,234.875
DC_1610,Washington DC,DC,38.9326141,-77.0363188,110010028022,11001002802,17.0,16.0,8.0,20.0,19.0,23.94583173746226,67.68688437789332,0.5364999944660116,33.10880454495824,227.6585065201568,17.808534962295905,225.31,139.33,2570.89153132,19.9,"(16.0, 24.5)",26.6,"(21.1, 33.0)",4685.0,16,98.562,52,353.625
DC_1611,Washington DC,DC,38.9326661,-77.0394385,110010027012,11001002701,14.0,7.0,5.0,16.0,20.0,27.64019668853228,59.137906409720166,0.4087688168793217,33.22057859006119,121.59386308620424,23.86461641165097,126.07,76.0,1539.93227705,,,,,,13,71.438,43,297.062
DC_1612,Washington DC,DC,38.932685,-77.0442764,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,7,30.375,24,129.438
DC_1613,Washington DC,DC,38.9328132,-77.0363363,110010028022,11001002802,17.0,16.0,8.0,20.0,19.0,23.94583173746226,67.68688437789332,0.5364999944660116,33.10880454495824,227.6585065201568,17.808534962295905,225.31,139.33,2570.89153132,19.9,"(16.0, 24.5)",26.6,"(21.1, 33.0)",4685.0,17,103.375,52,354.25
DC_1614,Washington DC,DC,38.9328368,-77.0442842,110010027013,11001002701,11.5,8.0,7.0,10.0,17.0,13.175109359978814,35.38551815635208,0.5840863416529484,14.694152336347942,51.8255374342944,13.362956008170944,378.2,55.0,610.626512186,,,,,,6,25.375,24,134.938
DC_1615,Washington DC,DC,38.9328955,-77.039858,110010027012,11001002701,14.0,7.0,5.0,16.0,20.0,27.64019668853228,59.137906409720166,0.4087688168793217,33.22057859006119,121.59386308620424,23.86461641165097,126.07,76.0,1539.93227705,,,,,,14,74.125,42,288.688
DC_1616,Washington DC,DC,38.9330471,-77.0452944,110010027023,11001002702,14.0,2.0,8.0,19.0,18.0,11.59239636182285,28.95289947557048,0.7207982435632965,37.3860152883282,195.821963991679,35.48644418222575,265.54,40.0,479.427014302,11.4,"( 8.9, 14.2)",20.5,"(15.9, 26.0)",5825.0,5,20.375,21,109.125
DC_1617,Washington DC,DC,38.9331973,-77.0442693,110010027013,11001002701,11.5,8.0,7.0,10.0,17.0,13.175109359978814,35.38551815635208,0.5840863416529484,14.694152336347942,51.8255374342944,13.362956008170944,378.2,55.0,610.626512186,,,,,,5,20.375,24,134.938
DC_1618,Washington DC,DC,38.9332382,-77.0436483,110010027012,11001002701,14.0,7.0,5.0,16.0,20.0,27.64019668853228,59.137906409720166,0.4087688168793217,33.22057859006119,121.59386308620424,23.86461641165097,126.07,76.0,1539.93227705,,,,,,7,25.125,26,150.562
DC_1619,Washington DC,DC,38.9337338,-77.0438015,110010027012,11001002701,14.0,7.0,5.0,16.0,20.0,27.64019668853228,59.137906409720166,0.4087688168793217,33.22057859006119,121.59386308620424,23.86461641165097,126.07,76.0,1539.93227705,,,,,,6,23.062,24,136.062
DC_1620,Washington DC,DC,38.9337373,-77.0413703,110010027012,11001002701,14.0,7.0,5.0,16.0,20.0,27.64019668853228,59.137906409720166,0.4087688168793217,33.22057859006119,121.59386308620424,23.86461641165097,126.07,76.0,1539.93227705,,,,,,6,20.688,32,190.125
DC_1621,Washington DC,DC,38.9338578,-77.0553754,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,11,54.938,29,131.438
DC_1622,Washington DC,DC,38.9341164,-77.0413702,110010027012,11001002701,14.0,7.0,5.0,16.0,20.0,27.64019668853228,59.137906409720166,0.4087688168793217,33.22057859006119,121.59386308620424,23.86461641165097,126.07,76.0,1539.93227705,,,,,,5,10.75,34,200.0
DC_1623,Washington DC,DC,38.9341203,-77.0427398,110010027012,11001002701,14.0,7.0,5.0,16.0,20.0,27.64019668853228,59.137906409720166,0.4087688168793217,33.22057859006119,121.59386308620424,23.86461641165097,126.07,76.0,1539.93227705,,,,,,6,20.125,25,145.562
DC_1624,Washington DC,DC,38.9341597,-77.0501588,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,3,20.438,21,95.75
DC_1625,Washington DC,DC,38.9342383,-77.0413744,110010027013,11001002701,11.5,8.0,7.0,10.0,17.0,13.175109359978814,35.38551815635208,0.5840863416529484,14.694152336347942,51.8255374342944,13.362956008170944,378.2,55.0,610.626512186,,,,,,5,10.75,33,189.5
DC_1626,Washington DC,DC,38.9344068,-77.0580862,110010006002,11001000600,15.833333333333332,16.0,19.0,14.0,16.0,4.793628063201978,9.23018885912634,0.8428532620800486,18.27528585971412,101.71636174545488,17.283543263700768,489.51,68.67,387.918613854,9.6,"( 7.5, 12.2)",18.4,"(14.3, 23.4)",4676.0,14,71.312,30,141.0
DC_1627,Washington DC,DC,38.9344586,-77.0363241,110010028011,11001002801,15.5,5.0,10.0,20.0,19.0,51.12173113913271,92.09206025658273,0.5841082247406623,28.821992567909582,337.29400920906016,13.164632986251684,210.56,135.67,5278.04823868,15.4,"(12.0, 19.1)",24.3,"(19.1, 30.4)",4398.0,15,85.812,39,262.875
DC_1628,Washington DC,DC,38.9345645,-77.0525308,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,4,30.875,25,114.5
DC_1629,Washington DC,DC,38.9345841,-77.0525049,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,4,30.875,25,114.5
DC_1630,Washington DC,DC,38.9347445,-77.0578354,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,14,71.312,30,141.0
DC_1631,Washington DC,DC,38.9348447,-77.052516,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,4,30.875,24,111.5
DC_1632,Washington DC,DC,38.9351173,-77.0476741,110010026001,11001002600,11.166666666666668,4.0,13.0,11.0,14.0,4.808332922451777,10.716877615295065,0.8182952737958665,16.876401712787178,62.21547597025992,15.578206497997272,702.75,41.33,132.96269827,12.2,"( 9.5, 15.4)",22.0,"(17.0, 27.7)",2592.0,2,7.688,13,66.0
DC_1633,Washington DC,DC,38.9351439,-77.0545149,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,8,44.75,23,112.562
DC_1634,Washington DC,DC,38.9352696,-77.054847,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,8,44.75,24,117.625
DC_1635,Washington DC,DC,38.9354696,-77.0369466,110010027011,11001002701,15.333333333333336,9.0,3.0,20.0,20.0,40.09099555453747,84.89857882137348,0.7007495497162063,27.30785497931703,383.43612106838304,27.220086353667003,143.5,61.67,4432.33469284,,,,,,10,54.875,34,225.312
DC_1636,Washington DC,DC,38.9355867,-77.0391268,110010027013,11001002701,11.5,8.0,7.0,10.0,17.0,13.175109359978814,35.38551815635208,0.5840863416529484,14.694152336347942,51.8255374342944,13.362956008170944,378.2,55.0,610.626512186,,,,,,8,45.625,34,204.75
DC_1637,Washington DC,DC,38.9359641,-77.0568415,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,12,64.438,25,127.0
DC_1638,Washington DC,DC,38.9363854,-77.0580355,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,14,76.75,27,135.062
DC_1639,Washington DC,DC,38.9364657,-77.0578616,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,14,76.75,26,132.062
DC_1640,Washington DC,DC,38.936781,-77.038628,110010027013,11001002701,11.5,8.0,7.0,10.0,17.0,13.175109359978814,35.38551815635208,0.5840863416529484,14.694152336347942,51.8255374342944,13.362956008170944,378.2,55.0,610.626512186,,,,,,6,40.875,29,178.875
DC_1641,Washington DC,DC,38.9369279,-77.0551524,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,9,52.5,22,115.375
DC_1642,Washington DC,DC,38.9369755,-77.05679,110010013022,11001001302,13.166666666666668,7.0,20.0,10.0,16.0,27.305911160706444,40.31811431310085,0.8984297396673039,12.654119057169597,53.29579083038574,9.934062192435706,460.0,68.67,261.341185113,,,,,,13,73.188,23,120.438
DC_1643,Washington DC,DC,38.9373329,-77.036183,110010028012,11001002801,14.666666666666668,6.0,10.0,17.0,19.0,37.10802245420297,101.46965476066288,0.6297271057320861,29.294338490488887,139.39433006831243,12.3240261632891,209.21,44.0,1081.9104821,15.4,"(12.0, 19.1)",24.3,"(19.1, 30.4)",4398.0,12,79.875,28,182.812
DC_1644,Washington DC,DC,38.9407535,-77.0382731,110010026001,11001002600,11.166666666666668,4.0,13.0,11.0,14.0,4.808332922451777,10.716877615295065,0.8182952737958665,16.876401712787178,62.21547597025992,15.578206497997272,702.75,41.33,132.96269827,12.2,"( 9.5, 15.4)",22.0,"(17.0, 27.7)",2592.0,4,19.75,22,161.125
DC_1645,Washington DC,DC,38.9408162,-77.0413514,110010026001,11001002600,11.166666666666668,4.0,13.0,11.0,14.0,4.808332922451777,10.716877615295065,0.8182952737958665,16.876401712787178,62.21547597025992,15.578206497997272,702.75,41.33,132.96269827,12.2,"( 9.5, 15.4)",22.0,"(17.0, 27.7)",2592.0,0,0.0,13,96.75
DC_1646,Washington DC,DC,38.9408887,-77.0411928,110010026001,11001002600,11.166666666666668,4.0,13.0,11.0,14.0,4.808332922451777,10.716877615295065,0.8182952737958665,16.876401712787178,62.21547597025992,15.578206497997272,702.75,41.33,132.96269827,12.2,"( 9.5, 15.4)",22.0,"(17.0, 27.7)",2592.0,0,0.0,13,96.75
DC_1647,Washington DC,DC,38.941038,-77.0531622,110010013023,11001001302,13.166666666666668,15.0,10.0,10.0,17.0,3.813998128561401,5.278794511269766,0.7168787295733328,17.32020670884298,56.58860291543124,12.210025534604029,363.44,62.67,322.283510061,,,,,,0,0.0,15,88.188
DC_1648,Washington DC,DC,38.9410925,-77.0571712,110010013023,11001001302,13.166666666666668,15.0,10.0,10.0,17.0,3.813998128561401,5.278794511269766,0.7168787295733328,17.32020670884298,56.58860291543124,12.210025534604029,363.44,62.67,322.283510061,,,,,,4,24.625,22,120.938
DC_1649,Washington DC,DC,38.9414019,-77.0543857,110010013023,11001001302,13.166666666666668,15.0,10.0,10.0,17.0,3.813998128561401,5.278794511269766,0.7168787295733328,17.32020670884298,56.58860291543124,12.210025534604029,363.44,62.67,322.283510061,,,,,,0,0.0,17,99.875
DC_1650,Washington DC,DC,38.9418243,-77.0391524,110010026001,11001002600,11.166666666666668,4.0,13.0,11.0,14.0,4.808332922451777,10.716877615295065,0.8182952737958665,16.876401712787178,62.21547597025992,15.578206497997272,702.75,41.33,132.96269827,12.2,"( 9.5, 15.4)",22.0,"(17.0, 27.7)",2592.0,4,19.75,19,147.0
DC_1651,Washington DC,DC,38.941835,-77.0411956,110010026001,11001002600,11.166666666666668,4.0,13.0,11.0,14.0,4.808332922451777,10.716877615295065,0.8182952737958665,16.876401712787178,62.21547597025992,15.578206497997272,702.75,41.33,132.96269827,12.2,"( 9.5, 15.4)",22.0,"(17.0, 27.7)",2592.0,0,0.0,13,96.562
DC_1652,Washington DC,DC,38.9419497,-77.0413607,110010026002,11001002600,13.166666666666668,9.0,14.0,12.0,16.0,3.477518371623978,10.11581719867089,0.8409614726344197,17.589522648053254,72.66065601947479,15.561677489013894,462.69,42.0,83.2082984191,12.2,"( 9.5, 15.4)",22.0,"(17.0, 27.7)",2592.0,0,0.0,12,91.75
DC_1653,Washington DC,DC,38.9420582,-77.0386829,110010026002,11001002600,13.166666666666668,9.0,14.0,12.0,16.0,3.477518371623978,10.11581719867089,0.8409614726344197,17.589522648053254,72.66065601947479,15.561677489013894,462.69,42.0,83.2082984191,12.2,"( 9.5, 15.4)",22.0,"(17.0, 27.7)",2592.0,4,19.75,19,147.0
DC_1654,Washington DC,DC,38.925782,-77.0324738,110010037002,11001003700,14.5,5.0,6.0,20.0,18.0,46.75982745874872,78.08855299327492,0.5472133945171408,34.157165282171825,289.010589295013,21.475453354033498,303.09,129.67,2809.71683265,,,,,,15,100.812,58,399.562
